strike,bid,ask,lastPrice,volume,impliedVolatility,expiry,dte,mid,computed_iv,iv_diff
676.0,18.73,19.06,20.01,244.0,0.179695703125,2026-01-16,4,18.895,0.18629461450293805,0.006598911377938055
677.0,17.77,18.08,18.93,214.0,0.17359224853515626,2026-01-16,4,17.924999999999997,0.18108545590673267,0.00749320737157641
678.0,16.81,17.13,17.5,134.0,0.16901465759277345,2026-01-16,4,16.97,0.17682670240490983,0.007812044812136376
679.0,15.87,16.28,17.11,232.0,0.16901465759277345,2026-01-16,4,16.075,0.1766267811439784,0.007612123551204941
680.0,14.97,15.25,15.15,1061.0,0.16004257934570312,2026-01-16,4,15.11,0.17067757553040824,0.01063499618470512
681.0,14.05,14.33,14.59,277.0,0.15601429931640626,2026-01-16,4,14.190000000000001,0.1673946113800739,0.01138031206366763
682.0,13.13,13.41,13.29,395.0,0.15174188110351564,2026-01-16,4,13.27,0.16351340065878295,0.011771519555267312
683.0,12.24,12.51,12.8,403.0,0.14783567016601565,2026-01-16,4,12.375,0.16048827835620672,0.012652608190191067
684.0,11.36,11.63,11.71,588.0,0.14429566650390624,2026-01-16,4,11.495000000000001,0.15755229148745428,0.013256624983548043
685.0,10.5,10.73,10.77,1693.0,0.13953497192382813,2026-01-16,4,10.615,0.1538608889351654,0.014325917011337258
686.0,9.67,9.95,10.2,669.0,0.13855841918945314,2026-01-16,4,9.809999999999999,0.1529501291607961,0.014391709971342953
687.0,8.84,9.12,8.98,382.0,0.13520151916503909,2026-01-16,4,8.98,0.14987164028281297,0.014670121117773882
688.0,8.03,8.33,8.28,2652.0,0.1324549645996094,2026-01-16,4,8.18,0.14715974667988674,0.01470478208027734
689.0,7.32,7.51,7.33,16672.0,0.12806047729492187,2026-01-16,4,7.415,0.14486192781075855,0.016801450515836674
690.0,6.6,6.72,6.65,12066.0,0.12397116271972657,2026-01-16,4,6.66,0.1418810537104655,0.017909890990738933
691.0,5.84,6.0,5.86,7849.0,0.1211025390625,2026-01-16,4,5.92,0.13837730441054208,0.01727476534804208
692.0,5.17,5.35,5.16,9857.0,0.11945460632324219,2026-01-16,4,5.26,0.13660246915489768,0.017147862831655494
693.0,4.55,4.71,4.59,14904.0,0.11707425903320312,2026-01-16,4,4.63,0.13459275977400012,0.017518500740797
694.0,3.99,4.01,3.97,14477.0,0.11194735717773435,2026-01-16,4,4.0,0.13124612087179738,0.019298763694063026
695.0,3.42,3.45,3.44,27408.0,0.10968907897949219,2026-01-16,4,3.435,0.12873487367178896,0.019045794692296766
696.0,2.9,2.92,2.9,9169.0,0.10706459350585937,2026-01-16,4,2.91,0.12610638043863967,0.019041786932780302
697.0,2.42,2.44,2.43,9712.0,0.10462321166992186,2026-01-16,4,2.4299999999999997,0.1234614538839554,0.018838242214033532
698.0,1.99,2.01,1.99,5995.0,0.10230389892578123,2026-01-16,4,2.0,0.12092574275614693,0.018621843830365692
699.0,1.61,1.63,1.6,28921.0,0.1001066552734375,2026-01-16,4,1.62,0.11847923156980315,0.018372576296365656
700.0,1.29,1.3,1.29,34761.0,0.0979704461669922,2026-01-16,4,1.295,0.11635100843412212,0.01838056226712992
701.0,1.0,1.02,1.0,19996.0,0.0960173406982422,2026-01-16,4,1.01,0.11396785824652643,0.017950517548284223
702.0,0.76,0.78,0.76,5031.0,0.09394216613769531,2026-01-16,4,0.77,0.11159783764245398,0.017655671504758677
703.0,0.57,0.58,0.56,4045.0,0.09180595703125,2026-01-16,4,0.575,0.10940243322420878,0.017596476192958788
704.0,0.41,0.42,0.41,2822.0,0.08973078247070312,2026-01-16,4,0.415,0.10699600842154987,0.017265225950846744
705.0,0.29,0.3,0.29,28909.0,0.08802181518554689,2026-01-16,4,0.295,0.10503750263922167,0.01701568745367478
706.0,0.2,0.21,0.19,1891.0,0.08655698608398438,2026-01-16,4,0.20500000000000002,0.10326616043299695,0.016709174349012576
707.0,0.13,0.14,0.14,2860.0,0.08472594970703126,2026-01-16,4,0.135,0.10105871228073102,0.016332762573699755
708.0,0.09,0.1,0.09,1629.0,0.08448181152343752,2026-01-16,4,0.095,0.1007173452634455,0.016235533740007982
709.0,0.07,0.08,0.06,2015.0,0.08619077880859377,2026-01-16,4,0.07500000000000001,0.1025530576658216,0.016362278857227824
710.0,0.05,0.06,0.05,6129.0,0.08692319335937501,2026-01-16,4,0.055,0.10319592024243006,0.016272726883055047
711.0,0.04,0.05,0.03,811.0,0.088876298828125,2026-01-16,4,0.045,0.10556540411706082,0.016689105288935815
712.0,0.03,0.04,0.04,857.0,0.0903411279296875,2026-01-16,4,0.035,0.10712794158067963,0.016786813650992133
713.0,0.02,0.03,0.03,281.0,0.090829404296875,2026-01-16,4,0.025,0.1075162490199829,0.0166868447231079
714.0,0.02,0.03,0.02,198.0,0.09522389160156251,2026-01-16,4,0.025,0.11247680637761155,0.01725291477604904
715.0,0.02,0.03,0.02,1983.0,0.09961837890625,2026-01-16,4,0.025,0.11740524200957765,0.017786863103327652
716.0,0.02,0.03,0.02,366.0,0.10352458984374999,2026-01-16,4,0.025,0.12230313352026212,0.018778543676512133
717.0,0.02,0.03,0.02,32.0,0.10743080078125,2026-01-16,4,0.025,0.12717189766139742,0.019741096880147413
718.0,0.02,0.03,0.02,1412.0,0.11133701171874999,2026-01-16,4,0.025,0.13201281338271267,0.020675801663962684
